id,source_id,tag_type,tag_key,tag_value,created_by,updated_by,created_at,updated_at,deleted_at,lang_type,,,,,,,,,
7569214795094720523,7569214795019190284,2,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:19:12,2025-11-05 20:19:12,,zh-CN,,,,,,,,,
7569214795094736907,7569214795019190284,2,Objective,格式校验,4381977727999450,4381977727999450,2025-11-05 20:19:12,2025-11-05 20:19:12,,zh-CN,,,,,,,,,
7569214799905554444,7569214799779725323,2,Name,文本起始子串判断,4381977727999450,4381977727999450,2025-11-05 20:19:13,2025-11-05 20:19:13,,zh-CN,,,,,,,,,
7569214799905570828,7569214799779725323,2,Category,Code,4381977727999450,4381977727999450,2025-11-05 20:19:13,2025-11-05 20:19:13,,zh-CN,,,,,,,,,
7569214799905587212,7569214799779725323,2,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:19:13,2025-11-05 20:19:13,,zh-CN,,,,,,,,,
7569214799905603596,7569214799779725323,2,Objective,格式校验,4381977727999450,4381977727999450,2025-11-05 20:19:13,2025-11-05 20:19:13,,zh-CN,,,,,,,,,
7569214804380876812,7569214804250853387,2,Category,Code,4381977727999450,4381977727999450,2025-11-05 20:19:14,2025-11-05 20:19:14,,zh-CN,,,,,,,,,
7569214804380893196,7569214804250853387,2,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:19:14,2025-11-05 20:19:14,,zh-CN,,,,,,,,,
7569214804380909580,7569214804250853387,2,Objective,格式校验,4381977727999450,4381977727999450,2025-11-05 20:19:14,2025-11-05 20:19:14,,zh-CN,,,,,,,,,
7569214804380925964,7569214804250853387,2,Name,JSON格式校验,4381977727999450,4381977727999450,2025-11-05 20:19:14,2025-11-05 20:19:14,,zh-CN,,,,,,,,,
7569219968605093899,7569219967724290059,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:39:17,2025-11-05 20:39:17,,zh-CN,,,,,,,,,
7569219968605110283,7569219967724290059,1,Name,相关性,4381977727999450,4381977727999450,2025-11-05 20:39:17,2025-11-05 20:39:17,,zh-CN,,,,,,,,,
7569219968605126667,7569219967724290059,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:39:17,2025-11-05 20:39:17,,zh-CN,,,,,,,,,
7569219968605143051,7569219967724290059,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:39:17,2025-11-05 20:39:17,,zh-CN,,,,,,,,,
7569219968605159435,7569219967724290059,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:39:17,2025-11-05 20:39:17,,zh-CN,,,,,,,,,
7569219980906987531,7569219980034572300,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:39:20,2025-11-05 20:39:20,,zh-CN,,,,,,,,,
7569219980907003915,7569219980034572300,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:39:20,2025-11-05 20:39:20,,zh-CN,,,,,,,,,
7569219980907020299,7569219980034572300,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:39:20,2025-11-05 20:39:20,,zh-CN,,,,,,,,,
7569219980907036683,7569219980034572300,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:39:20,2025-11-05 20:39:20,,zh-CN,,,,,,,,,
7569219980907053067,7569219980034572300,1,Name,简洁性,4381977727999450,4381977727999450,2025-11-05 20:39:20,2025-11-05 20:39:20,,zh-CN,,,,,,,,,
7569219990478389260,7569219985940152332,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:39:22,2025-11-05 20:39:22,,zh-CN,,,,,,,,,
7569219990478405644,7569219985940152332,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:39:22,2025-11-05 20:39:22,,zh-CN,,,,,,,,,
7569219990478422028,7569219985940152332,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:39:22,2025-11-05 20:39:22,,zh-CN,,,,,,,,,
7569219990478438412,7569219985940152332,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:39:22,2025-11-05 20:39:22,,zh-CN,,,,,,,,,
7569219990478454796,7569219985940152332,1,Name,正确性,4381977727999450,4381977727999450,2025-11-05 20:39:22,2025-11-05 20:39:22,,zh-CN,,,,,,,,,
7569219994735607820,7569219993162792971,1,Name,幻觉现象,4381977727999450,4381977727999450,2025-11-05 20:39:23,2025-11-05 20:39:23,,zh-CN,,,,,,,,,
7569219994735624204,7569219993162792971,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:39:23,2025-11-05 20:39:23,,zh-CN,,,,,,,,,
7569219994735640588,7569219993162792971,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:39:23,2025-11-05 20:39:23,,zh-CN,,,,,,,,,
7569219994735656972,7569219993162792971,1,BusinessScenario,客服助手,4381977727999450,4381977727999450,2025-11-05 20:39:23,2025-11-05 20:39:23,,zh-CN,,,,,,,,,
7569219994735673356,7569219993162792971,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:39:23,2025-11-05 20:39:23,,zh-CN,,,,,,,,,
7569219994735689740,7569219993162792971,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:39:23,2025-11-05 20:39:23,,zh-CN,,,,,,,,,
7569220208842244108,7569220206568931339,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:13,2025-11-05 20:40:13,,zh-CN,,,,,,,,,
7569220208842260492,7569220206568931339,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:13,2025-11-05 20:40:13,,zh-CN,,,,,,,,,
7569220208842276876,7569220206568931339,1,Name,有害性,4381977727999450,4381977727999450,2025-11-05 20:40:13,2025-11-05 20:40:13,,zh-CN,,,,,,,,,
7569220208842293260,7569220206568931339,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:13,2025-11-05 20:40:13,,zh-CN,,,,,,,,,
7569220208842309644,7569220206568931339,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:13,2025-11-05 20:40:13,,zh-CN,,,,,,,,,
7569220212440973324,7569220210389942284,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:14,2025-11-05 20:40:14,,zh-CN,,,,,,,,,
7569220212440989708,7569220210389942284,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:14,2025-11-05 20:40:14,,zh-CN,,,,,,,,,
7569220212441006092,7569220210389942284,1,Name,恶意性,4381977727999450,4381977727999450,2025-11-05 20:40:14,2025-11-05 20:40:14,,zh-CN,,,,,,,,,
7569220212441022476,7569220210389942284,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:14,2025-11-05 20:40:14,,zh-CN,,,,,,,,,
7569220212441038860,7569220210389942284,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:14,2025-11-05 20:40:14,,zh-CN,,,,,,,,,
7569220217050513419,7569220216043880459,1,Name,有益性,4381977727999450,4381977727999450,2025-11-05 20:40:15,2025-11-05 20:40:15,,zh-CN,,,,,,,,,
7569220217050529803,7569220216043880459,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:15,2025-11-05 20:40:15,,zh-CN,,,,,,,,,
7569220217050546187,7569220216043880459,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:15,2025-11-05 20:40:15,,zh-CN,,,,,,,,,
7569220217050562571,7569220216043880459,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:15,2025-11-05 20:40:15,,zh-CN,,,,,,,,,
7569220217050578955,7569220216043880459,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:15,2025-11-05 20:40:15,,zh-CN,,,,,,,,,
7569220223308398603,7569220222213685260,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:16,2025-11-05 20:40:16,,zh-CN,,,,,,,,,
7569220223308414987,7569220222213685260,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:16,2025-11-05 20:40:16,,zh-CN,,,,,,,,,
7569220223308431371,7569220222213685260,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:16,2025-11-05 20:40:16,,zh-CN,,,,,,,,,
7569220223308447755,7569220222213685260,1,Name,争议性,4381977727999450,4381977727999450,2025-11-05 20:40:16,2025-11-05 20:40:16,,zh-CN,,,,,,,,,
7569220223308464139,7569220222213685260,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:16,2025-11-05 20:40:16,,zh-CN,,,,,,,,,
7569220228417060876,7569220227406233612,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:17,2025-11-05 20:40:17,,zh-CN,,,,,,,,,
7569220228417077260,7569220227406233612,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:17,2025-11-05 20:40:17,,zh-CN,,,,,,,,,
7569220228417093644,7569220227406233612,1,BusinessScenario,安全风控,4381977727999450,4381977727999450,2025-11-05 20:40:17,2025-11-05 20:40:17,,zh-CN,,,,,,,,,
7569220228417110028,7569220227406233612,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:17,2025-11-05 20:40:17,,zh-CN,,,,,,,,,
7569220228417126412,7569220227406233612,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:17,2025-11-05 20:40:17,,zh-CN,,,,,,,,,
7569220228417142796,7569220227406233612,1,Name,性别歧视性,4381977727999450,4381977727999450,2025-11-05 20:40:17,2025-11-05 20:40:17,,zh-CN,,,,,,,,,
7569220234989535244,7569220233093709836,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:19,2025-11-05 20:40:19,,zh-CN,,,,,,,,,
7569220234989551628,7569220233093709836,1,Name,犯罪性,4381977727999450,4381977727999450,2025-11-05 20:40:19,2025-11-05 20:40:19,,zh-CN,,,,,,,,,
7569220234989568012,7569220233093709836,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:19,2025-11-05 20:40:19,,zh-CN,,,,,,,,,
7569220234989584396,7569220233093709836,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:19,2025-11-05 20:40:19,,zh-CN,,,,,,,,,
7569220234989600780,7569220233093709836,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:19,2025-11-05 20:40:19,,zh-CN,,,,,,,,,
7569220234989617164,7569220233093709836,1,BusinessScenario,安全风控,4381977727999450,4381977727999450,2025-11-05 20:40:19,2025-11-05 20:40:19,,zh-CN,,,,,,,,,
7569220240463101964,7569220239624241163,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:20,2025-11-05 20:40:20,,zh-CN,,,,,,,,,
7569220240463118348,7569220239624241163,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:20,2025-11-05 20:40:20,,zh-CN,,,,,,,,,
7569220240463134732,7569220239624241163,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:20,2025-11-05 20:40:20,,zh-CN,,,,,,,,,
7569220240463151116,7569220239624241163,1,Name,不敏感性,4381977727999450,4381977727999450,2025-11-05 20:40:20,2025-11-05 20:40:20,,zh-CN,,,,,,,,,
7569220240463167500,7569220239624241163,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:20,2025-11-05 20:40:20,,zh-CN,,,,,,,,,
7569220247245291532,7569220246221881355,1,Name,深度性,4381977727999450,4381977727999450,2025-11-05 20:40:22,2025-11-05 20:40:22,,zh-CN,,,,,,,,,
7569220247245307916,7569220246221881355,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:22,2025-11-05 20:40:22,,zh-CN,,,,,,,,,
7569220247245324300,7569220246221881355,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:22,2025-11-05 20:40:22,,zh-CN,,,,,,,,,
7569220247245340684,7569220246221881355,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:22,2025-11-05 20:40:22,,zh-CN,,,,,,,,,
7569220247245357068,7569220246221881355,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:22,2025-11-05 20:40:22,,zh-CN,,,,,,,,,
7569220252769222668,7569220251540258827,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:23,2025-11-05 20:40:23,,zh-CN,,,,,,,,,
7569220252769239052,7569220251540258827,1,Name,创造性,4381977727999450,4381977727999450,2025-11-05 20:40:23,2025-11-05 20:40:23,,zh-CN,,,,,,,,,
7569220252769255436,7569220251540258827,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:23,2025-11-05 20:40:23,,zh-CN,,,,,,,,,
7569220252769271820,7569220251540258827,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:23,2025-11-05 20:40:23,,zh-CN,,,,,,,,,
7569220252769288204,7569220251540258827,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:23,2025-11-05 20:40:23,,zh-CN,,,,,,,,,
7569220257974321163,7569220257118683148,1,Name,细节性,4381977727999450,4381977727999450,2025-11-05 20:40:24,2025-11-05 20:40:24,,zh-CN,,,,,,,,,
7569220257974337547,7569220257118683148,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:24,2025-11-05 20:40:24,,zh-CN,,,,,,,,,
7569220257974353931,7569220257118683148,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:24,2025-11-05 20:40:24,,zh-CN,,,,,,,,,
7569220257974370315,7569220257118683148,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:24,2025-11-05 20:40:24,,zh-CN,,,,,,,,,
7569220257974386699,7569220257118683148,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:24,2025-11-05 20:40:24,,zh-CN,,,,,,,,,
7569220263364001803,7569220262160236555,1,Objective,工具调用,4381977727999450,4381977727999450,2025-11-05 20:40:25,2025-11-05 20:40:25,,zh-CN,,,,,,,,,
7569220263364018187,7569220262160236555,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:25,2025-11-05 20:40:25,,zh-CN,,,,,,,,,
7569220263364034571,7569220262160236555,1,BusinessScenario,Agent通用评测,4381977727999450,4381977727999450,2025-11-05 20:40:25,2025-11-05 20:40:25,,zh-CN,,,,,,,,,
7569220263364050955,7569220262160236555,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:25,2025-11-05 20:40:25,,zh-CN,,,,,,,,,
7569220263364067339,7569220262160236555,1,Name,工具选择质量,4381977727999450,4381977727999450,2025-11-05 20:40:25,2025-11-05 20:40:25,,zh-CN,,,,,,,,,
7569220267910627340,7569220266891411467,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:26,2025-11-05 20:40:26,,zh-CN,,,,,,,,,
7569220267910643724,7569220266891411467,1,Name,工具参数正确性,4381977727999450,4381977727999450,2025-11-05 20:40:26,2025-11-05 20:40:26,,zh-CN,,,,,,,,,
7569220267910660108,7569220266891411467,1,Objective,工具调用,4381977727999450,4381977727999450,2025-11-05 20:40:26,2025-11-05 20:40:26,,zh-CN,,,,,,,,,
7569220267910676492,7569220266891411467,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:26,2025-11-05 20:40:26,,zh-CN,,,,,,,,,
7569220267910692876,7569220266891411467,1,BusinessScenario,Agent通用评测,4381977727999450,4381977727999450,2025-11-05 20:40:26,2025-11-05 20:40:26,,zh-CN,,,,,,,,,
7569220272364978187,7569220271610003468,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:28,2025-11-05 20:40:28,,zh-CN,,,,,,,,,
7569220272364994571,7569220271610003468,1,Name,Agent 任务完成度,4381977727999450,4381977727999450,2025-11-05 20:40:28,2025-11-05 20:40:28,,zh-CN,,,,,,,,,
7569220272365010955,7569220271610003468,1,Objective,任务完成,4381977727999450,4381977727999450,2025-11-05 20:40:28,2025-11-05 20:40:28,,zh-CN,,,,,,,,,
7569220272365027339,7569220271610003468,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:28,2025-11-05 20:40:28,,zh-CN,,,,,,,,,
7569220272365043723,7569220271610003468,1,BusinessScenario,Agent通用评测,4381977727999450,4381977727999450,2025-11-05 20:40:28,2025-11-05 20:40:28,,zh-CN,,,,,,,,,
7569220277146484748,7569220276202766347,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:29,2025-11-05 20:40:29,,zh-CN,,,,,,,,,
7569220277146501132,7569220276202766347,1,BusinessScenario,Agent通用评测,4381977727999450,4381977727999450,2025-11-05 20:40:29,2025-11-05 20:40:29,,zh-CN,,,,,,,,,
7569220277146517516,7569220276202766347,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:29,2025-11-05 20:40:29,,zh-CN,,,,,,,,,
7569220277146533900,7569220276202766347,1,Name,Agent 轨迹质量,4381977727999450,4381977727999450,2025-11-05 20:40:29,2025-11-05 20:40:29,,zh-CN,,,,,,,,,
7569220277146550284,7569220276202766347,1,Objective,轨迹质量,4381977727999450,4381977727999450,2025-11-05 20:40:29,2025-11-05 20:40:29,,zh-CN,,,,,,,,,
7569220282439696396,7569220281537921035,1,BusinessScenario,客服助手,4381977727999450,4381977727999450,2025-11-05 20:40:30,2025-11-05 20:40:30,,zh-CN,,,,,,,,,
7569220282439712780,7569220281537921035,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:30,2025-11-05 20:40:30,,zh-CN,,,,,,,,,
7569220282439729164,7569220281537921035,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:30,2025-11-05 20:40:30,,zh-CN,,,,,,,,,
7569220282439745548,7569220281537921035,1,Name,参考答案遵从度,4381977727999450,4381977727999450,2025-11-05 20:40:30,2025-11-05 20:40:30,,zh-CN,,,,,,,,,
7569220282439761932,7569220281537921035,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:30,2025-11-05 20:40:30,,zh-CN,,,,,,,,,
7569220282439778316,7569220281537921035,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:30,2025-11-05 20:40:30,,zh-CN,,,,,,,,,
7569220289406435339,7569220287959400459,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:31,2025-11-05 20:40:31,,zh-CN,,,,,,,,,
7569220289406451723,7569220287959400459,1,Name,指令遵从度,4381977727999450,4381977727999450,2025-11-05 20:40:31,2025-11-05 20:40:31,,zh-CN,,,,,,,,,
7569220289406468107,7569220287959400459,1,Objective,任务完成,4381977727999450,4381977727999450,2025-11-05 20:40:31,2025-11-05 20:40:31,,zh-CN,,,,,,,,,
7569220289406484491,7569220287959400459,1,TargetType,文本,4381977727999450,4381977727999450,2025-11-05 20:40:31,2025-11-05 20:40:31,,zh-CN,,,,,,,,,
7569220289406500875,7569220287959400459,1,BusinessScenario,客服助手,4381977727999450,4381977727999450,2025-11-05 20:40:31,2025-11-05 20:40:31,,zh-CN,,,,,,,,,
7569220289406517259,7569220287959400459,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:31,2025-11-05 20:40:31,,zh-CN,,,,,,,,,
7569220295211352075,7569220294368296971,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:33,2025-11-05 20:40:33,,zh-CN,,,,,,,,,
7569220295211368459,7569220294368296971,1,TargetType,图片,4381977727999450,4381977727999450,2025-11-05 20:40:33,2025-11-05 20:40:33,,zh-CN,,,,,,,,,
7569220295211384843,7569220294368296971,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:33,2025-11-05 20:40:33,,zh-CN,,,,,,,,,
7569220295211401227,7569220294368296971,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:33,2025-11-05 20:40:33,,zh-CN,,,,,,,,,
7569220295211417611,7569220294368296971,1,Name,识图理解,4381977727999450,4381977727999450,2025-11-05 20:40:33,2025-11-05 20:40:33,,zh-CN,,,,,,,,,
7569220300353585164,7569220299376312332,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:34,2025-11-05 20:40:34,,zh-CN,,,,,,,,,
7569220300353601548,7569220299376312332,1,Name,生图指令遵循,4381977727999450,4381977727999450,2025-11-05 20:40:34,2025-11-05 20:40:34,,zh-CN,,,,,,,,,
7569220300353617932,7569220299376312332,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:34,2025-11-05 20:40:34,,zh-CN,,,,,,,,,
7569220300353634316,7569220299376312332,1,TargetType,图片,4381977727999450,4381977727999450,2025-11-05 20:40:34,2025-11-05 20:40:34,,zh-CN,,,,,,,,,
7569220300353650700,7569220299376312332,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:34,2025-11-05 20:40:34,,zh-CN,,,,,,,,,
7569220305885855755,7569220304761782283,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:35,2025-11-05 20:40:35,,zh-CN,,,,,,,,,
7569220305885872139,7569220304761782283,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:35,2025-11-05 20:40:35,,zh-CN,,,,,,,,,
7569220305885888523,7569220304761782283,1,Name,生图美学质量,4381977727999450,4381977727999450,2025-11-05 20:40:35,2025-11-05 20:40:35,,zh-CN,,,,,,,,,
7569220305885904907,7569220304761782283,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:35,2025-11-05 20:40:35,,zh-CN,,,,,,,,,
7569220305885921291,7569220304761782283,1,TargetType,图片,4381977727999450,4381977727999450,2025-11-05 20:40:35,2025-11-05 20:40:35,,zh-CN,,,,,,,,,
7569220312949063691,7569220310260514828,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:37,2025-11-05 20:40:37,,zh-CN,,,,,,,,,
7569220312949080075,7569220310260514828,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:37,2025-11-05 20:40:37,,zh-CN,,,,,,,,,
7569220312949096459,7569220310260514828,1,Name,生图风格一致性,4381977727999450,4381977727999450,2025-11-05 20:40:37,2025-11-05 20:40:37,,zh-CN,,,,,,,,,
7569220312949112843,7569220310260514828,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:37,2025-11-05 20:40:37,,zh-CN,,,,,,,,,
7569220312949129227,7569220310260514828,1,TargetType,图片,4381977727999450,4381977727999450,2025-11-05 20:40:37,2025-11-05 20:40:37,,zh-CN,,,,,,,,,
7569220318397464588,7569220317566992396,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:38,2025-11-05 20:40:38,,zh-CN,,,,,,,,,
7569220318397480972,7569220317566992396,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:38,2025-11-05 20:40:38,,zh-CN,,,,,,,,,
7569220318397497356,7569220317566992396,1,Name,生图成像质量,4381977727999450,4381977727999450,2025-11-05 20:40:38,2025-11-05 20:40:38,,zh-CN,,,,,,,,,
7569220318397513740,7569220317566992396,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:38,2025-11-05 20:40:38,,zh-CN,,,,,,,,,
7569220318397530124,7569220317566992396,1,TargetType,图片,4381977727999450,4381977727999450,2025-11-05 20:40:38,2025-11-05 20:40:38,,zh-CN,,,,,,,,,
7569220323350937611,7569220322021343244,1,Objective,内容质量,4381977727999450,4381977727999450,2025-11-05 20:40:39,2025-11-05 20:40:39,,zh-CN,,,,,,,,,
7569220323350953995,7569220322021343244,1,TargetType,图片,4381977727999450,4381977727999450,2025-11-05 20:40:39,2025-11-05 20:40:39,,zh-CN,,,,,,,,,
7569220323350970379,7569220322021343244,1,BusinessScenario,AIGC,4381977727999450,4381977727999450,2025-11-05 20:40:39,2025-11-05 20:40:39,,zh-CN,,,,,,,,,
7569220323350986763,7569220322021343244,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:39,2025-11-05 20:40:39,,zh-CN,,,,,,,,,
7569220323351003147,7569220322021343244,1,Name,生图文字正确性,4381977727999450,4381977727999450,2025-11-05 20:40:39,2025-11-05 20:40:39,,zh-CN,,,,,,,,,
7569220327994032140,7569220327125811211,1,TargetType,Agent,4381977727999450,4381977727999450,2025-11-05 20:40:40,2025-11-05 20:40:40,,zh-CN,,,,,,,,,
7569220327994048524,7569220327125811211,1,BusinessScenario,Agent通用评测,4381977727999450,4381977727999450,2025-11-05 20:40:40,2025-11-05 20:40:40,,zh-CN,,,,,,,,,
7569220327994064908,7569220327125811211,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:40,2025-11-05 20:40:40,,zh-CN,,,,,,,,,
7569220327994081292,7569220327125811211,1,Name,ComputerUseAgent任务成功,4381977727999450,4381977727999450,2025-11-05 20:40:40,2025-11-05 20:40:40,,zh-CN,,,,,,,,,
7569220327994097676,7569220327125811211,1,Objective,任务完成,4381977727999450,4381977727999450,2025-11-05 20:40:40,2025-11-05 20:40:40,,zh-CN,,,,,,,,,
7569220333064945675,7569220332083478539,1,Name,ComputerUseAgent工具选择质量,4381977727999450,4381977727999450,2025-11-05 20:40:42,2025-11-05 20:40:42,,zh-CN,,,,,,,,,
7569220333064962059,7569220332083478539,1,Objective,工具调用,4381977727999450,4381977727999450,2025-11-05 20:40:42,2025-11-05 20:40:42,,zh-CN,,,,,,,,,
7569220333064978443,7569220332083478539,1,TargetType,Agent,4381977727999450,4381977727999450,2025-11-05 20:40:42,2025-11-05 20:40:42,,zh-CN,,,,,,,,,
7569220333064994827,7569220332083478539,1,BusinessScenario,Agent通用评测,4381977727999450,4381977727999450,2025-11-05 20:40:42,2025-11-05 20:40:42,,zh-CN,,,,,,,,,
7569220333065011211,7569220332083478539,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:42,2025-11-05 20:40:42,,zh-CN,,,,,,,,,
7569220338538512396,7569220337594793995,1,TargetType,Agent,4381977727999450,4381977727999450,2025-11-05 20:40:43,2025-11-05 20:40:43,,zh-CN,,,,,,,,,
7569220338538528780,7569220337594793995,1,BusinessScenario,Agent通用评测,4381977727999450,4381977727999450,2025-11-05 20:40:43,2025-11-05 20:40:43,,zh-CN,,,,,,,,,
7569220338538545164,7569220337594793995,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:43,2025-11-05 20:40:43,,zh-CN,,,,,,,,,
7569220338538561548,7569220337594793995,1,Name,ComputerUseAgent工具参数,4381977727999450,4381977727999450,2025-11-05 20:40:43,2025-11-05 20:40:43,,zh-CN,,,,,,,,,
7569220338538577932,7569220337594793995,1,Objective,工具调用,4381977727999450,4381977727999450,2025-11-05 20:40:43,2025-11-05 20:40:43,,zh-CN,,,,,,,,,
7569220344020467723,7569220342741205004,1,TargetType,Agent,4381977727999450,4381977727999450,2025-11-05 20:40:44,2025-11-05 20:40:44,,zh-CN,,,,,,,,,
7569220344020484107,7569220342741205004,1,BusinessScenario,Agent通用评测,4381977727999450,4381977727999450,2025-11-05 20:40:44,2025-11-05 20:40:44,,zh-CN,,,,,,,,,
7569220344020500491,7569220342741205004,1,Category,LLM,4381977727999450,4381977727999450,2025-11-05 20:40:44,2025-11-05 20:40:44,,zh-CN,,,,,,,,,
7569220344020516875,7569220342741205004,1,Name,ComputerUseAgent轨迹质量,4381977727999450,4381977727999450,2025-11-05 20:40:44,2025-11-05 20:40:44,,zh-CN,,,,,,,,,
7569220344020533259,7569220342741205004,1,Objective,轨迹质量,4381977727999450,4381977727999450,2025-11-05 20:40:44,2025-11-05 20:40:44,,zh-CN,,,,,,,,,
7569238139554758667,7569238137969311755,1,TargetType,图片,4381977727999450,4381977727999450,2025-11-05 21:49:48,2025-11-05 21:49:48,,zh-CN,,,,,,,,,
